Pincode,Latitude,Longitude
786612,27.38,95.38
786188,27.38,95.89
786188,27.38,95.89
786188,27.38,95.89
207301,27.38,78.41
207121,27.38,78.84
207301,27.38,78.43
207121,27.38,78.82
207250,27.38,79.23
737107,27.38,88.52
737103,27.38,88.57
273163,27.38035,83.78447
341519,27.3804,74.6474
301409,27.38062,76.65715
301406,27.38073,76.5546
323026,27.38125,75.47089
209601,27.38125,79.63267
332602,27.38167,75.44103
209625,27.38169,79.60108
273311,27.38178,83.79492
241001,27.382,80.129
786152,27.3822,95.394
226301,27.3827,80.70204
332404,27.38281,75.51966
341516,27.38282,74.88178
332025,27.38289,74.88214
241001,27.383,80.123
209625,27.38308,79.57147
321205,27.38319,77.0622
341318,27.3835,74.4565
334803,27.3836,73.2057
332701,27.38441,75.78947
273311,27.38458,83.77568
321301,27.385,77.675
283201,27.38526,78.22938
303103,27.38528,75.95978
341001,27.3855,73.7032
241001,27.386,80.182
241001,27.386,80.182
332603,27.386,75.61992
301413,27.38603,76.86986
321206,27.38669,77.25488
209625,27.38678,79.58878
271204,27.38679,81.98375
332404,27.38759,75.55824
332406,27.38793,75.21309
301406,27.38797,76.62747
241121,27.388,80.29
209625,27.3885,79.58525
271204,27.3886,81.9527
786188,27.3886,95.9002
301406,27.3888,76.66726
209625,27.38944,79.57733
209601,27.38956,79.57734
209625,27.38956,79.57734
209625,27.38956,79.57734
209625,27.38956,79.57734
209625,27.38956,79.57734
209625,27.38956,79.57734
786174,27.39,95.63
786174,27.39,95.63
786174,27.39,95.63
786174,27.39,95.63
786171,27.39,95.63
786189,27.39,95.62
786601,27.39,95.29
786171,27.39,95.63
786171,27.39,95.63
786171,27.39,95.63
786601,27.39,95.29
786174,27.39,95.63
786171,27.39,95.63
786171,27.39,95.63
786171,27.39,95.63
786171,27.39,95.63
786171,27.39,95.63
786171,27.39,95.63
786189,27.39,95.62
207247,27.39,79.15
207250,27.39,79.29
207002,27.39,78.69
737128,27.39,88.6
332404,27.39022,75.54223
332603,27.39046,75.62663
303313,27.39046,75.62663
272205,27.3906,82.95969
301405,27.39065,76.62683
301024,27.39065,76.62683
335065,27.39065,76.62683
272205,27.3907,82.95969
272205,27.3908,82.95969
791119,27.39084,93.56794
272205,27.3909,82.95969
272205,27.391,82.95969
241001,27.391,80.121
272205,27.3911,82.95969
272205,27.3912,82.95969
209625,27.39128,79.58803
332023,27.39129,75.0173
272205,27.3913,82.9597
202150,27.3914,78.2218
272205,27.3914,82.9597
272205,27.3915,82.9597
272205,27.3917,82.9597
272205,27.3918,82.95969
332025,27.3919,74.97056
241001,27.392,80.128
301022,27.39253,76.37105
281302,27.39308,77.92544
341317,27.3945,74.3793
281123,27.39472,77.49444
241123,27.395,80.13471
241122,27.39524,80.13471
241122,27.39524,80.13471
241201,27.39524,80.13471
241201,27.39524,80.13471
241201,27.39524,80.13471
241301,27.39524,80.13471
241001,27.39524,80.13471
241122,27.39524,80.13471
241401,27.39524,80.13471
241201,27.39524,80.13471
241203,27.39524,80.13471
241121,27.39524,80.13471
241122,27.39524,80.13471
241401,27.39524,80.13471
241401,27.39524,80.13471
241401,27.39524,80.13471
241201,27.39524,80.13471
241201,27.39524,80.13471
241203,27.39524,80.13471
241402,27.39524,80.13471
241402,27.39524,80.13471
241402,27.39524,80.13471
241303,27.39524,80.13471
241124,27.39524,80.13471
241405,27.39524,80.13471
241126,27.39524,80.13471
241126,27.39524,80.13471
241123,27.39524,80.13471
241124,27.39524,80.13471
241124,27.39524,80.13471
241124,27.39524,80.13471
271902,27.39585,81.47279
271902,27.39585,81.47279
271902,27.39585,81.47279
271902,27.39585,81.47279
271902,27.39585,81.47279
271902,27.39585,81.47279
271902,27.39585,81.47279
271902,27.39585,81.47279
271902,27.39585,81.47279
271902,27.39585,81.47279
271902,27.39585,81.47279
271902,27.39585,81.47279
271902,27.39585,81.47279
271902,27.39585,81.47279
271902,27.39585,81.47279
271902,27.39585,81.47279
271902,27.39585,81.47279
271902,27.39585,81.47279
271902,27.39585,81.47279
301022,27.39593,76.24212
241001,27.396,80.145
283201,27.39605,78.18922
301406,27.39624,76.68458
334803,27.3963,73.3723
272193,27.39643,82.99634
332742,27.39653,75.01856
205265,27.39697,78.9655
271609,27.39698,82.33763
341512,27.39705,80.94151
241001,27.398,80.151
341303,27.39806,74.57
271872,27.39817,81.68294
271207,27.39823,82.16184
241001,27.39825,80.13319
301026,27.39848,76.70768
241124,27.39864,80.13169
241124,27.39864,80.13169
241124,27.39864,80.13169
241001,27.39869,80.1285
241302,27.39869,80.1285
241127,27.39869,80.1285
241124,27.39869,80.1285
241122,27.39869,80.1285
241401,27.39869,80.1285
241402,27.39869,80.1285
241121,27.39869,80.1285
241201,27.39869,80.1285
241404,27.39869,80.1285
241123,27.39869,80.1285
241204,27.39869,80.1285
341022,27.3988,74.0212
271204,27.39889,81.95629
205265,27.39894,78.96919
321302,27.399,77.582
845106,27.39926,84.11449
845105,27.39926,84.11449
321607,27.39941,76.89804
341506,27.39951,74.5756
341551,27.39951,74.5756
341303,27.39951,74.5756
341303,27.39951,74.5756
341516,27.39952,74.5756
341303,27.39952,74.5756
341303,27.39952,74.5756
341303,27.39952,74.5756
341303,27.39952,74.5756
341303,27.39952,74.5756
341303,27.39952,74.5756
341303,27.39952,74.5756
341303,27.39952,74.5756
341303,27.39952,74.5756
341551,27.39952,74.5756
271871,27.39954,81.79167
786601,27.39969,95.31311
341303,27.39973,74.5705
321633,27.39976,76.75097
207302,27.4,78.31
207302,27.4,78.28
207302,27.4,78.37
207121,27.4,78.75
207301,27.4,78.44
241001,27.4,80
229406,27.4,83.03
737116,27.4,88.61
737116,27.4,88.57
241001,27.40025,80.14686
332025,27.40039,74.91869
332025,27.40044,74.91731
301022,27.40058,76.31711
272205,27.40112,83.11755
332712,27.40117,75.68981
332712,27.40145,75.72959
786007,27.40172,94.87964
332602,27.40185,75.3004
241001,27.402,80.127
271204,27.40214,81.8119
273311,27.40235,83.7478
341305,27.4026,74.4445
209625,27.40267,79.51392
301025,27.4027,76.58783
301406,27.4027,76.58783
301401,27.4027,76.58783
304507,27.4027,76.58783
261405,27.4029,80.6874
261405,27.4029,80.6874
261405,27.4029,80.6874
261405,27.4029,80.6874
261405,27.4029,80.6874
261405,27.4029,80.6874
241123,27.403,79.744
332023,27.40339,74.99685
301035,27.40389,77.03592
321202,27.40466,77.42425
845107,27.4047,83.9003
271871,27.40539,81.77553
321202,27.40566,77.41425
341317,27.40583,74.34286
301021,27.40585,76.9355
321206,27.40606,77.21465
341301,27.4067,74.6982
332602,27.40684,75.34705
301022,27.40717,76.26819
301406,27.40738,76.64752
321607,27.40738,76.64752
332715,27.40745,75.54223
281301,27.40781,77.82081
241001,27.408,80.15
341305,27.4081,74.46675
271215,27.40844,82.63204
341303,27.40856,74.57494
332602,27.40861,75.26978
271607,27.40868,82.32348
241203,27.409,80.252
301406,27.40907,76.72788
241001,27.40911,80.25265
302016,27.40969,71.55661
787058,27.41,94.55
787058,27.41,94.55
787058,27.41,94.55
787058,27.41,94.55
787058,27.41,94.55
787058,27.41,94.55
787058,27.41,94.55
787058,27.41,94.55
787058,27.41,94.55
787058,27.41,94.55
787058,27.41,94.55
787058,27.41,94.55
787058,27.41,94.55
787058,27.41,94.55
787058,27.41,94.55
207247,27.41,79.14
207002,27.41,78.71
737116,27.41,88.6
737116,27.41,88.54
341001,27.4105,73.7934
301021,27.41067,76.83462
272202,27.41199,83.11396
332023,27.41231,75.10491
332701,27.41294,75.77349
332402,27.4134,75.41626
271803,27.4137,81.65008
271841,27.4141,81.2703
271872,27.4142,81.65029
332715,27.41435,75.60637
273305,27.4144,83.6971
241001,27.415,80.093
332023,27.41511,75.05492
271201,27.41539,82.16478
271604,27.41562,82.39671
332701,27.41679,75.86647
332406,27.41699,75.18701
261405,27.41706,80.64006
341551,27.4176,74.7366
341022,27.4186,73.958
271902,27.41878,81.60749
271201,27.41892,82.24475
321206,27.41922,77.23953
301406,27.41934,76.62455
334803,27.4196,73.4062
787026,27.42,94.43
787026,27.42,94.43
787026,27.42,94.43
787026,27.42,94.43
787026,27.42,94.43
787026,27.42,94.43
207247,27.42,79.21
207301,27.42,78.4
207247,27.42,79.15
207302,27.42,78.23
271215,27.42025,82.674
301409,27.42102,77.06258
332712,27.42153,75.70669
332406,27.42191,75.23547
273161,27.42201,83.42785
273164,27.42238,83.42746
271821,27.42257,78.93024
241001,27.423,80.043
301021,27.4239,76.80722
271902,27.42414,81.52414
273164,27.42417,83.427
273164,27.42417,83.427
332402,27.4242,75.31025
304502,27.4242,77.09961
332023,27.42457,75.05078
241001,27.42512,79.96152
321205,27.42535,77.14276
271871,27.4254,81.77415
271806,27.4254,81.77415
271871,27.4254,81.77415
271871,27.4254,81.77415
271871,27.4254,81.77415
303102,27.42561,76.05725
205267,27.42575,78.55655
301022,27.4259,76.31162
321205,27.4261,77.02766
845105,27.42626,83.90405
332715,27.42691,75.65614
342307,27.42695,72.1637
342307,27.42695,72.1637
342307,27.42695,72.1637
342307,27.42695,72.1637
342307,27.42695,72.1637
342307,27.42695,72.1637
342307,27.42695,72.1637
273164,27.42695,83.41991
273305,27.42756,83.69068
273305,27.42756,83.69068
273305,27.42756,83.69068
273305,27.42756,83.69068
273305,27.42756,83.69068
301021,27.42761,76.86735
301406,27.42767,76.6817
271206,27.42774,82.75945
261401,27.4293,80.53
261401,27.4293,80.53
261401,27.4293,80.53
261401,27.4293,80.53
261402,27.4293,80.53
261402,27.4293,80.53
261401,27.4293,80.53
261401,27.4293,80.53
261401,27.4293,80.53
261401,27.4293,80.53
261401,27.4293,80.53
261401,27.4293,80.53
261401,27.4293,80.53
786148,27.42969,95.34686
271201,27.42971,82.1768
301406,27.4299,76.70479
273161,27.42992,83.42781
241123,27.42997,79.80209
787034,27.43,94.31
787034,27.43,94.31
787034,27.43,94.31
787034,27.43,94.31
787034,27.43,94.31
787034,27.43,94.31
207301,27.43,78.39
207302,27.43,78.25
207002,27.43,78.69
737107,27.43,88.49
229309,27.43,77.72
207121,27.43,78.78
332411,27.43004,75.46361
271201,27.43025,82.19225
301022,27.43047,76.24212
224161,27.43083,82.30177
271861,27.43083,82.46174
341551,27.4309,74.8105
271201,27.43092,82.18069
271205,27.43092,82.18069
241401,27.431,79.853
271201,27.43108,82.19481
332411,27.4311,75.44242
271210,27.43128,82.18064
271208,27.43189,82.46197
271215,27.43231,82.69139
271201,27.4324,82.27734
332025,27.43266,74.9501
332406,27.43267,75.16038
301021,27.43278,76.8548
241404,27.43281,80.30786
303003,27.43281,76.23706
321203,27.43295,77.34967
332710,27.43306,74.87861
332030,27.43322,74.877
281305,27.43361,77.74139
341001,27.4337,73.7125
271208,27.43378,82.51147
301022,27.43381,76.28991
241001,27.434,80.153
241001,27.434,80.117
271201,27.43405,82.05363
321205,27.43416,77.08
261136,27.4342,80.573
271215,27.43432,82.62786
332701,27.43494,75.75845
332701,27.43512,75.8682
321203,27.43595,77.34968
332715,27.43643,75.62663
273305,27.43685,83.6375
332712,27.43723,75.7168
332023,27.43781,75.10199
241404,27.43826,80.2501
301021,27.43827,76.91245
271201,27.43834,82.30177
341303,27.43842,74.5141
281303,27.43889,77.71972
321203,27.439,77.39991
281306,27.43928,78.03567
341303,27.43955,74.60185
341303,27.43955,74.60185
341303,27.43955,74.60185
341303,27.43955,74.60185
341303,27.43962,74.60192
332023,27.43972,75.04067
332712,27.43975,75.69565
332701,27.43976,75.84185
261401,27.43978,80.53311
786004,27.44,94.89
786004,27.44,94.89
786004,27.44,94.89
786004,27.44,94.89
786004,27.44,94.89
786004,27.44,94.89
786004,27.44,94.89
207247,27.44,79.16
207247,27.44,79.23
207301,27.44,78.44
207247,27.44,79.1
241401,27.44,79.9
207003,27.44,78.83
737116,27.44,88.53
207301,27.44,78.48
332023,27.44035,75.02022
241001,27.44122,79.95564
273164,27.44127,83.41555
332023,27.44161,75.13703
273164,27.44169,83.42013
332712,27.44197,75.72714
273305,27.44244,83.70341
273305,27.44244,83.70075
332402,27.44264,75.37984
331507,27.44336,74.18271
241123,27.4435,79.78303
271845,27.44371,81.96166
271215,27.44399,82.58558
332406,27.44412,75.18664
303313,27.44412,75.18664
271205,27.44434,82.71583
241404,27.44484,80.21266
301001,27.44495,76.77116
787056,27.445,94.2052
332406,27.44547,75.24719
205267,27.44557,78.46632
205267,27.44557,78.45662
271201,27.44568,82.14961
341316,27.4463,74.2326
843111,27.44714,82.88291
321206,27.44757,77.24986
273413,27.44771,79.51397
332411,27.4478,75.48727
272201,27.44799,82.78594
272201,27.44883,82.80211
332722,27.44891,75.52605
241404,27.449,80.34
204214,27.44934,78.65264
845107,27.44936,83.92406
341022,27.4498,74.0418
341022,27.4498,74.0418
341303,27.44983,74.57528
786101,27.45,95.08
786010,27.45,95
786010,27.45,95
786101,27.45,95.08
786101,27.45,95.08
786101,27.45,95.08
786101,27.45,95.08
786101,27.45,95.08
786101,27.45,95.08
786010,27.45,95
786010,27.45,95
786101,27.45,95.08
786101,27.45,95.08
786010,27.45,95
786010,27.45,95
786010,27.45,95
786010,27.45,95
786101,27.45,95.08
786010,27.45,95
786010,27.45,95
787032,27.45,95.01
787032,27.45,95.01
787032,27.45,95.01
787032,27.45,95.01
787032,27.45,95.01
787032,27.45,95.01
787032,27.45,95.01
787032,27.45,95.01
787032,27.45,95.01
787032,27.45,95.01
787032,27.45,95.01
787032,27.45,95.01
787032,27.45,95.01
787032,27.45,95.01
787032,27.45,95.01
787032,27.45,95.01
787032,27.45,95.01
787032,27.45,95.01
787032,27.45,95.01
301001,27.45,76.5333
207121,27.45,78.72
207249,27.45,78.97
207249,27.45,79.01
207302,27.45,78.27
207249,27.45,79.03
207003,27.45,78.86
207002,27.45,78.67
735231,27.45,88.9
271207,27.4501,82.49423
783372,27.45073,94.91144
301001,27.45078,76.53437
332402,27.45086,75.35557
271215,27.45109,82.72909
271871,27.45125,81.89072
321205,27.45144,77.08235
271870,27.45182,81.62954
271208,27.45201,82.329
205267,27.45222,78.42455
301604,27.45233,77.03054
341517,27.45258,73.71792
341022,27.4527,73.9786
786010,27.45286,94.99803
321205,27.45321,76.97871
271215,27.45325,82.54891
321204,27.45344,77.08935
321205,27.45396,77.04781
321206,27.45402,77.20953
224149,27.45407,81.14856
245201,27.45407,81.14856
321205,27.45416,77.073
341001,27.4542,73.9147
271201,27.45424,82.25108
332025,27.45431,74.93841
205268,27.45442,78.45522
205304,27.45455,78.14545
205304,27.45455,78.56566
303103,27.45478,75.95648
303504,27.45478,75.95648
303504,27.45478,75.95648
332701,27.45508,75.91729
205268,27.45522,78.45561
205304,27.45541,78.41525
205268,27.45541,78.12445
332406,27.45559,75.18664
205267,27.45663,78.56699
205265,27.4569,78.4566
271845,27.45726,81.99439
332402,27.45794,75.31498
241001,27.458,80.102
792122,27.4581,96.4711
332715,27.45819,75.61499
334302,27.4583,72.9814
205001,27.45841,78.12355
271806,27.45844,81.71579
271208,27.45872,82.39952
273161,27.45872,83.40217
332403,27.45905,75.29728
454446,27.45969,74.57562
786001,27.46,95.32
786001,27.46,95.32
787056,27.46,94.23
787056,27.46,94.23
787056,27.46,94.23
207247,27.46,79.09
207249,27.46,78.99
207302,27.46,78.21
207301,27.46,78.41
207302,27.46,78.25
207247,27.46,79.14
207003,27.46,78.87
271902,27.46025,81.52809
271870,27.46067,81.65556
332002,27.46073,74.99685
332701,27.46103,75.79383
209745,27.46133,79.47469
332715,27.46144,75.55899
271210,27.46236,82.50505
321205,27.46298,77.08235
303119,27.46319,76.03892
332030,27.4632,74.91503
332402,27.46373,75.42526
332411,27.46386,75.47817
786101,27.46389,95.07992
241001,27.464,80.153
321203,27.46446,77.40995
332715,27.46456,75.599
332715,27.46489,75.60353
332715,27.46522,75.59772
332715,27.46533,75.59717
271208,27.46538,82.44068
205304,27.46554,78.54546
271806,27.46557,81.73768
332023,27.46617,75.08594
205267,27.46632,78.45683
301030,27.46644,76.64506
332701,27.46657,76.00147
332030,27.46686,74.82513
301001,27.46689,76.75962
786003,27.46697,94.91217
241404,27.467,80.254
271805,27.46715,82.06523
204214,27.46724,76.94414
271215,27.46754,82.6848
271806,27.46784,81.77597
271201,27.46809,82.18496
271870,27.46836,81.5898
321203,27.46971,77.37264
786003,27.47,94.91
786003,27.47,94.91
786184,27.47,95.17
786184,27.47,95.17
786003,27.47,94.91
786003,27.47,94.91
786003,27.47,94.91
786101,27.47,95.08
786008,27.47,94.89
786008,27.47,94.89
786008,27.47,94.89
786008,27.47,94.89
786003,27.47,94.91
786003,27.47,94.91
786003,27.47,94.91
786003,27.47,94.91
786184,27.47,95.17
786184,27.47,95.17
786184,27.47,95.17
786184,27.47,95.17
786003,27.47,94.91
786003,27.47,94.91
786003,27.47,94.91
786184,27.47,95.17
786184,27.47,95.17
786003,27.47,94.91
786003,27.47,94.91
281204,27.47,77.69
281306,27.47,77.69
281123,27.47,77.69
281123,27.47,77.69
281123,27.47,77.69
281205,27.47,77.69
281204,27.47,77.69
281204,27.47,77.69
281404,27.47,77.69
281206,27.47,77.69
281404,27.47,77.69
281123,27.47,77.69
281123,27.47,77.69
281205,27.47,77.69
281205,27.47,77.69
281205,27.47,77.69
281205,27.47,77.69
281205,27.47,77.69
281205,27.47,77.69
281205,27.47,77.69
281205,27.47,77.69
281205,27.47,77.69
281205,27.47,77.69
281121,27.47,77.69
281204,27.47,77.69
281006,27.47,77.69
281006,27.47,77.69
281006,27.47,77.69
281404,27.47,77.69
281404,27.47,77.69
281404,27.47,77.69
281206,27.47,77.69
281206,27.47,77.69
281205,27.47,78.01
281205,27.47,77.69
209402,27.47,77.69
281305,27.47,77.69
281305,27.47,77.69
281204,27.47,77.69
281204,27.47,77.69
281202,27.47,77.69
281005,27.47,77.69
281005,27.47,77.69
281203,27.47,77.69
209863,27.47,77.69
281204,27.47,77.69
281204,27.47,77.69
281202,27.47,77.69
281202,27.47,77.69
281202,27.47,77.69
281202,27.47,77.69
281005,27.47,77.69
281504,27.47,77.69
281504,27.47,77.69
281204,27.47,77.69
281204,27.47,77.69
281204,27.47,77.69
281204,27.47,77.69
281305,27.47,77.69
281202,27.47,77.69
281202,27.47,77.69
281005,27.47,77.69
281005,27.47,77.69
281203,27.47,77.69
281504,27.47,77.69
281204,27.47,77.69
281204,27.47,77.69
207121,27.47,78.76
207121,27.47,78.7
207302,27.47,78.33
207247,27.47,79.24
207247,27.47,79.2
207121,27.47,78.73
207301,27.47,78.46
207249,27.47,79.06
207302,27.47,78.38
207003,27.47,78.83
281301,27.47,77.69
281301,27.47,77.69
281301,27.47,77.69
281301,27.47,77.69
281406,27.47,77.69
241001,27.47,77.69
281405,27.47,77.69
281406,27.47,77.69
281406,27.47,78.01
281406,27.47,78.69
281401,27.47,77.69
272153,27.47,77.69
281122,27.47,77.69
281122,27.47,77.69
281122,27.47,77.69
281003,27.47,77.69
281502,27.47,77.69
281502,27.47,77.69
281502,27.47,77.69
281403,27.47,77.69
281403,27.47,77.69
281403,27.47,77.69
281406,27.47,77.69
281122,27.47,77.69
281502,27.47,77.69
281502,27.47,77.69
281502,27.47,77.69
281502,27.47,77.69
281308,27.47,77.69
281308,27.47,77.69
281403,27.47,77.69
281403,27.47,77.69
281403,27.47,77.69
281004,27.47,77.69
281004,27.47,77.69
281301,27.47,77.69
281301,27.47,77.69
281301,27.47,77.69
281405,27.47,77.69
281302,27.47,77.69
281406,27.47,77.69
281401,27.47,77.69
281401,27.47,77.69
281401,27.47,77.6
281122,27.47,77.69
281122,27.47,77.69
281502,27.47,77.69
281502,27.47,77.69
281308,27.47,77.69
281403,27.47,77.69
281403,27.47,77.69
281403,27.47,77.69
281004,27.47,77.69
281301,27.47,77.69
281301,27.47,77.69
281301,27.47,77.69
281301,27.47,77.69
281405,27.47,77.69
281302,27.47,77.69
281401,27.47,77.69
281401,27.47,77.69
281401,27.47,77.69
281122,27.47,77.69
281122,27.47,77.69
281122,27.47,77.69
281122,27.47,77.69
281502,27.47,77.69
281502,27.47,77.69
281502,27.47,77.69
281308,27.47,77.69
281308,27.47,77.69
281403,27.47,77.69
281403,27.47,77.69
281403,27.47,77.69
281403,27.47,77.69
281403,27.47,77.69
281201,27.47,77.69
281201,27.47,77.69
737116,27.47,88.52
281121,27.47,77.69
281201,27.47,77.69
281201,27.47,77.69
281501,27.47,77.69
281201,27.47,77.69
281121,27.47,77.69
281501,27.47,77.69
281501,27.47,77.69
281201,27.47,77.69
281201,27.47,77.69
281201,27.47,77.69
281201,27.47,77.698
281001,27.47,77.69
281121,27.47,77.69
281001,27.47,77.69
281001,27.47,77.69
281001,27.47,77.69
281001,27.47,77.69
787053,27.4701,94.3695
241404,27.47016,80.20636
321205,27.47027,76.91533
273308,27.47035,83.46411
301604,27.47127,77.04781
271845,27.47129,81.93439
273308,27.4713,83.46569
273308,27.4713,83.46569
301024,27.47196,76.31162
241404,27.47228,80.33856
121004,27.4724,77.32497
241404,27.4727,80.29945
331507,27.47278,74.15558
281502,27.473,77.444
207302,27.47308,78.29967
281403,27.4731,77.95958
790103,27.47326,93.06064
790102,27.47326,93.06064
301030,27.47341,76.70768
321205,27.4736,77.13414
321605,27.47409,77.32736
321203,27.47453,77.32797
332023,27.47498,75.16541
786001,27.4755,94.90417
209308,27.4757,78.6397
272201,27.47586,82.75463
301021,27.476,76.85709
281001,27.47614,77.69707
281001,27.47614,77.69707
281206,27.47619,77.69694
281004,27.47619,77.69694
281201,27.47619,77.69694
281401,27.47619,77.69694
281004,27.47619,77.69694
281404,27.47619,77.69694
334803,27.4765,73.3119
332403,27.47651,75.27416
341303,27.47652,74.64883
332701,27.47669,75.93181
786012,27.47678,95.01619
341303,27.47679,74.72785
273308,27.47715,83.45954
273308,27.47719,83.46937
271210,27.47823,82.56283
301030,27.47824,76.72788
341316,27.4786,74.4145
341001,27.4787,73.8809
301024,27.47915,76.29715
786611,27.47986,94.9055
786602,27.47986,94.9055
786001,27.47986,94.9055
786184,27.48,95.17
786012,27.48,95.02
787033,27.48,95.01
787033,27.48,95.01
786012,27.48,95.02
787033,27.48,95.01
787033,27.48,95.01
787033,27.48,95.01
787033,27.48,95.01
787033,27.48,95.01
786156,27.48,95.35
786156,27.48,95.35
786148,27.48,95.35
786002,27.48,94.94
786156,27.48,95.35
786156,27.48,95.35
786156,27.48,95.35
786192,27.48,95.33
786170,27.48,95.43
786170,27.48,95.43
786156,27.48,95.35
786156,27.48,95.35
786170,27.48,95.43
212104,27.48,83.01
207249,27.48,79.01
207302,27.48,78.3
207003,27.48,78.79
207248,27.48,78.93
207249,27.48,79.97
207003,27.48,78.88
281403,27.48,77.2
321203,27.48008,77.23477
321203,27.48009,77.23477
271830,27.48037,81.47596
787058,27.4805,94.5491
787061,27.4805,94.9595
787035,27.4805,94.5495
787057,27.48079,94.55665
787026,27.48079,94.55665
301018,27.48096,76.84615
786184,27.48122,95.17167
281501,27.48139,77.52306
301030,27.48158,76.67304
271845,27.48181,81.88602
332722,27.48184,75.60771
202121,27.4819,78.1615
332021,27.48242,75.09032
332707,27.48269,75.85726
332707,27.48269,75.85726
271845,27.48291,81.90395
332715,27.48299,75.61993
301408,27.48341,76.81155
334804,27.4835,73.0464
301021,27.484,76.86744
271806,27.48436,81.75956
332715,27.48451,75.67613
332715,27.48483,75.6499
281204,27.48512,77.68872
332402,27.48595,75.33539
204101,27.48668,77.98243
332402,27.48673,75.43865
271203,27.4868,82.63484
786170,27.48681,95.43756
241123,27.487,79.793
332715,27.48703,75.55132
332707,27.48731,75.80473
261201,27.48747,80.99469
261125,27.48747,80.99469
261302,27.48747,80.99469
261145,27.48747,80.99469
261403,27.48747,80.99469
261202,27.48747,80.99469
261131,27.48747,80.99469
332707,27.48768,75.83176
786171,27.48775,95.3565
271206,27.48809,82.70271
332701,27.48832,75.94102
786125,27.48833,95.36297
271210,27.48849,82.53739
332021,27.48878,75.12243
322243,27.48896,77.66491
332715,27.48898,75.58007
334302,27.489,72.8633
241125,27.48904,80.02717
241123,27.48914,79.89173
241125,27.48916,79.98713
241123,27.48917,79.83418
301022,27.48919,76.25371
332030,27.48982,74.84486
786183,27.49,95.25
786183,27.49,95.25
786183,27.49,95.25
786183,27.49,95.25
786183,27.49,95.25
786183,27.49,95.25
786183,27.49,95.25
786183,27.49,95.25
281307,27.49,78.01
281307,27.49,78.01
281307,27.49,78.01
281307,27.49,78.01
281307,27.49,78.01
281307,27.49,78.01
281307,27.49,78.01
281404,27.49,78.01
281307,27.49,78.01
207302,27.49,78.26
207121,27.49,78.69
281302,27.49,78.01
281302,27.49,78.01
281104,27.49,78.01
281104,27.49,78.01
281308,27.49,78.01
281308,27.49,77.69
281308,27.49,78.01
281302,27.49,78.01
281302,27.49,78.01
281104,27.49,78.01
281308,27.49,78.01
209301,27.49005,79.2655
204214,27.49037,83.3577
204101,27.49081,78.04665
332715,27.49158,75.7008
786125,27.49219,95.34678
464668,27.49221,79.16896
227805,27.49221,79.16896
262726,27.4923,80.565
301021,27.49249,76.84615
321633,27.49255,76.17258
332021,27.49259,75.16914
281305,27.49291,77.72518
271209,27.49297,81.98193
271208,27.49298,82.34383
341316,27.4936,74.2341
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
261201,27.49376,80.99676
301405,27.49388,76.92109
281001,27.49433,77.68406
281001,27.49444,77.55556
281001,27.49444,77.67361
281001,27.49444,77.69389
786183,27.49456,95.25486
241123,27.49522,79.85657
281502,27.49539,77.45758
332002,27.49542,74.98661
281001,27.49556,77.68611
301001,27.49602,76.59939
301001,27.49682,76.77116
271205,27.49698,82.25752
332706,27.49772,74.98528
271210,27.49793,82.18064
328022,27.49797,73.865
332722,27.49873,75.5364
271201,27.49879,82.21214
272201,27.49887,82.79005
261205,27.499,80.99443
261205,27.499,80.99443
261205,27.499,80.99443
261205,27.499,80.99443
261205,27.499,80.99443
261205,27.499,80.99443
261205,27.499,80.99443
261205,27.499,80.99443
261205,27.499,80.99443
261205,27.499,80.99443
261205,27.499,80.99443
261205,27.499,80.99443
261205,27.499,80.99443
261205,27.499,80.99443
261205,27.499,80.99443
261205,27.499,80.99443
261205,27.499,80.99443
261205,27.499,80.99443
261205,27.499,80.99443
261205,27.499,80.99443
261205,27.499,80.99443
261205,27.499,80.99443
261205,27.499,80.99443
261208,27.4992,80.9944
261208,27.4992,80.9944
261208,27.4992,80.9944
261208,27.4992,80.9944
261208,27.4992,80.9944
261208,27.4992,80.9944
261208,27.4992,80.9944
261208,27.4992,80.9944
261208,27.4992,80.9944
261208,27.4992,80.9944
261208,27.4992,80.9944
261208,27.4992,80.9944
261208,27.4992,80.9944
321024,27.49921,77.09961
271870,27.49931,81.68419
786126,27.5,95.33
207247,27.5,79.08
207301,27.5,78.51
207248,27.5,78.92
207248,27.5,78.79
207248,27.5,78.94
207302,27.5,78.27
207301,27.5,78.48
207249,27.5,79.03
207247,27.5,79.24
207302,27.5,78.23
207003,27.5,78.8
207003,27.5,78.87
737116,27.5,88.43
229309,27.5,82.3
207247,27.5,79.17
786155,27.5001,95.3947
321024,27.50011,77.04781
301001,27.50026,76.56905
464228,27.50054,77.68581
271840,27.5006,82.0217
787060,27.5015,95.124
